as_of_date,state,ur_t0,ur_t1,ur_t2,ur_t3,ur_t4,ur_t5,ur_t6,ur_t7,ur_t8,ur_t9,ur_t10,ur_t11,ur_t12,ur_latest_obs,ur_lag_months,ur_mom1_chg,ur_mom3_chg,ur_yoy_chg
2014-08-01,New Mexico,6.5,6.5,6.8,7.0,6.7,6.6,6.4,6.4,6.6,6.7,6.8,6.9,6.8,2014-06-01,2,0.0,-0.5,-0.2999999999999998
2014-09-01,New Mexico,6.6,6.5,6.5,6.8,7.0,6.7,6.6,6.4,6.4,6.6,6.7,6.8,6.9,2014-07-01,2,0.09999999999999964,-0.20000000000000018,-0.3000000000000007
2014-10-01,New Mexico,6.7,6.6,6.5,6.5,6.8,7.0,6.7,6.6,6.4,6.4,6.6,6.7,6.8,2014-08-01,2,0.10000000000000053,0.20000000000000018,-0.09999999999999964
2014-11-01,New Mexico,6.6,6.7,6.6,6.5,6.5,6.8,7.0,6.7,6.6,6.4,6.4,6.6,6.7,2014-09-01,2,-0.10000000000000053,0.09999999999999964,-0.10000000000000053
2014-12-01,New Mexico,6.5,6.6,6.7,6.6,6.5,6.5,6.8,7.0,6.7,6.6,6.4,6.4,6.6,2014-10-01,2,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964
2015-01-01,New Mexico,6.4,6.5,6.6,6.7,6.6,6.5,6.5,6.8,7.0,6.7,6.6,6.4,6.4,2014-11-01,2,-0.09999999999999964,-0.2999999999999998,0.0
2015-02-01,New Mexico,6.1,6.4,6.5,6.6,6.7,6.6,6.5,6.5,6.8,7.0,6.7,6.6,6.4,2014-12-01,2,-0.3000000000000007,-0.5,-0.3000000000000007
2015-03-01,New Mexico,6.1,6.4,6.5,6.6,6.7,6.6,6.5,6.5,6.8,7.0,6.7,6.6,6.4,2014-12-01,3,-0.3000000000000007,-0.5,-0.3000000000000007
2015-04-01,New Mexico,6.0,5.9,6.1,6.4,6.5,6.6,6.7,6.6,6.5,6.5,6.8,7.0,6.7,2015-02-01,2,0.09999999999999964,-0.40000000000000036,-0.7000000000000002
2015-05-01,New Mexico,6.1,6.0,5.9,6.1,6.4,6.5,6.6,6.7,6.6,6.5,6.5,6.8,7.0,2015-03-01,2,0.09999999999999964,0.0,-0.9000000000000004
2015-06-01,New Mexico,6.2,6.1,6.0,5.9,6.1,6.4,6.5,6.6,6.7,6.6,6.5,6.5,6.8,2015-04-01,2,0.10000000000000053,0.2999999999999998,-0.5999999999999996
2015-07-01,New Mexico,6.2,6.2,6.1,6.0,5.9,6.1,6.4,6.5,6.6,6.7,6.6,6.5,6.5,2015-05-01,2,0.0,0.20000000000000018,-0.2999999999999998
2015-08-01,New Mexico,6.4,6.2,6.2,6.1,6.0,5.9,6.1,6.4,6.5,6.6,6.7,6.6,6.5,2015-06-01,2,0.20000000000000018,0.3000000000000007,-0.09999999999999964
2015-09-01,New Mexico,6.5,6.4,6.2,6.2,6.1,6.0,5.9,6.1,6.4,6.5,6.6,6.7,6.6,2015-07-01,2,0.09999999999999964,0.2999999999999998,-0.09999999999999964
2015-10-01,New Mexico,6.7,6.5,6.4,6.2,6.2,6.1,6.0,5.9,6.1,6.4,6.5,6.6,6.7,2015-08-01,2,0.20000000000000018,0.5,0.0
2015-11-01,New Mexico,6.8,6.7,6.5,6.4,6.2,6.2,6.1,6.0,5.9,6.1,6.4,6.5,6.6,2015-09-01,2,0.09999999999999964,0.39999999999999947,0.20000000000000018
2015-12-01,New Mexico,6.8,6.8,6.7,6.5,6.4,6.2,6.2,6.1,6.0,5.9,6.1,6.4,6.5,2015-10-01,2,0.0,0.2999999999999998,0.2999999999999998
2016-01-01,New Mexico,6.8,6.8,6.8,6.7,6.5,6.4,6.2,6.2,6.1,6.0,5.9,6.1,6.4,2015-11-01,2,0.0,0.09999999999999964,0.39999999999999947
2016-02-01,New Mexico,6.7,6.8,6.8,6.8,6.7,6.5,6.4,6.2,6.2,6.1,6.0,5.9,6.1,2015-12-01,2,-0.09999999999999964,-0.09999999999999964,0.6000000000000005
2016-03-01,New Mexico,6.7,6.8,6.8,6.8,6.7,6.5,6.4,6.2,6.2,6.1,6.0,5.9,6.1,2015-12-01,3,-0.09999999999999964,-0.09999999999999964,0.6000000000000005
2016-04-01,New Mexico,6.4,6.5,6.7,6.8,6.8,6.8,6.7,6.5,6.4,6.2,6.2,6.1,6.0,2016-02-01,2,-0.09999999999999964,-0.39999999999999947,0.40000000000000036
2016-05-01,New Mexico,6.2,6.4,6.5,6.7,6.8,6.8,6.8,6.7,6.5,6.4,6.2,6.2,6.1,2016-03-01,2,-0.20000000000000018,-0.5,0.10000000000000053
2016-06-01,New Mexico,6.2,6.2,6.4,6.5,6.7,6.8,6.8,6.8,6.7,6.5,6.4,6.2,6.2,2016-04-01,2,0.0,-0.2999999999999998,0.0
2016-07-01,New Mexico,6.2,6.2,6.2,6.4,6.5,6.7,6.8,6.8,6.8,6.7,6.5,6.4,6.2,2016-05-01,2,0.0,-0.20000000000000018,0.0
2016-08-01,New Mexico,6.2,6.2,6.2,6.2,6.4,6.5,6.7,6.8,6.8,6.8,6.7,6.5,6.4,2016-06-01,2,0.0,0.0,-0.20000000000000018
2016-09-01,New Mexico,6.4,6.2,6.2,6.2,6.2,6.4,6.5,6.7,6.8,6.8,6.8,6.7,6.5,2016-07-01,2,0.20000000000000018,0.20000000000000018,-0.09999999999999964
2016-10-01,New Mexico,6.6,6.4,6.2,6.2,6.2,6.2,6.4,6.5,6.7,6.8,6.8,6.8,6.7,2016-08-01,2,0.1999999999999993,0.39999999999999947,-0.10000000000000053
2016-11-01,New Mexico,6.7,6.6,6.4,6.2,6.2,6.2,6.2,6.4,6.5,6.7,6.8,6.8,6.8,2016-09-01,2,0.10000000000000053,0.5,-0.09999999999999964
2016-12-01,New Mexico,6.7,6.7,6.6,6.4,6.2,6.2,6.2,6.2,6.4,6.5,6.7,6.8,6.8,2016-10-01,2,0.0,0.2999999999999998,-0.09999999999999964
2017-01-01,New Mexico,6.7,6.7,6.7,6.6,6.4,6.2,6.2,6.2,6.2,6.4,6.5,6.7,6.8,2016-11-01,2,0.0,0.10000000000000053,-0.09999999999999964
2017-02-01,New Mexico,6.6,6.7,6.7,6.7,6.6,6.4,6.2,6.2,6.2,6.2,6.4,6.5,6.7,2016-12-01,2,-0.10000000000000053,-0.10000000000000053,-0.10000000000000053
2017-03-01,New Mexico,6.6,6.7,6.7,6.7,6.6,6.4,6.2,6.2,6.2,6.2,6.4,6.5,6.7,2016-12-01,3,-0.10000000000000053,-0.10000000000000053,-0.10000000000000053
2017-04-01,New Mexico,6.8,6.7,6.6,6.7,6.7,6.7,6.6,6.4,6.2,6.2,6.2,6.2,6.4,2017-02-01,2,0.09999999999999964,0.09999999999999964,0.39999999999999947
2017-05-01,New Mexico,6.7,6.8,6.7,6.6,6.7,6.7,6.7,6.6,6.4,6.2,6.2,6.2,6.2,2017-03-01,2,-0.09999999999999964,0.10000000000000053,0.5
2017-06-01,New Mexico,6.7,6.7,6.8,6.7,6.6,6.7,6.7,6.7,6.6,6.4,6.2,6.2,6.2,2017-04-01,2,0.0,0.0,0.5
2017-07-01,New Mexico,6.6,6.7,6.7,6.8,6.7,6.6,6.7,6.7,6.7,6.6,6.4,6.2,6.2,2017-05-01,2,-0.10000000000000053,-0.20000000000000018,0.39999999999999947
2017-08-01,New Mexico,6.4,6.6,6.7,6.7,6.8,6.7,6.6,6.7,6.7,6.7,6.6,6.4,6.2,2017-06-01,2,-0.1999999999999993,-0.2999999999999998,0.20000000000000018
2017-09-01,New Mexico,6.3,6.4,6.6,6.7,6.7,6.8,6.7,6.6,6.7,6.7,6.7,6.6,6.4,2017-07-01,2,-0.10000000000000053,-0.40000000000000036,-0.10000000000000053
2017-10-01,New Mexico,6.3,6.3,6.4,6.6,6.7,6.7,6.8,6.7,6.6,6.7,6.7,6.7,6.6,2017-08-01,2,0.0,-0.2999999999999998,-0.2999999999999998
2017-11-01,New Mexico,6.2,6.3,6.3,6.4,6.6,6.7,6.7,6.8,6.7,6.6,6.7,6.7,6.7,2017-09-01,2,-0.09999999999999964,-0.20000000000000018,-0.5
2017-12-01,New Mexico,6.1,6.2,6.3,6.3,6.4,6.6,6.7,6.7,6.8,6.7,6.6,6.7,6.7,2017-10-01,2,-0.10000000000000053,-0.20000000000000018,-0.6000000000000005
2018-01-01,New Mexico,6.1,6.1,6.2,6.3,6.3,6.4,6.6,6.7,6.7,6.8,6.7,6.6,6.7,2017-11-01,2,0.0,-0.20000000000000018,-0.6000000000000005
2018-02-01,New Mexico,6.0,6.1,6.1,6.2,6.3,6.3,6.4,6.6,6.7,6.7,6.8,6.7,6.6,2017-12-01,2,-0.09999999999999964,-0.20000000000000018,-0.5999999999999996
2018-03-01,New Mexico,6.0,6.1,6.1,6.2,6.3,6.3,6.4,6.6,6.7,6.7,6.8,6.7,6.6,2017-12-01,3,-0.09999999999999964,-0.20000000000000018,-0.5999999999999996
2018-04-01,New Mexico,5.8,5.9,6.0,6.1,6.1,6.2,6.3,6.3,6.4,6.6,6.7,6.7,6.8,2018-02-01,2,-0.10000000000000053,-0.2999999999999998,-1.0
2018-05-01,New Mexico,5.6,5.8,5.9,6.0,6.1,6.1,6.2,6.3,6.3,6.4,6.6,6.7,6.7,2018-03-01,2,-0.20000000000000018,-0.40000000000000036,-1.1000000000000005
2018-06-01,New Mexico,5.4,5.6,5.8,5.9,6.0,6.1,6.1,6.2,6.3,6.3,6.4,6.6,6.7,2018-04-01,2,-0.1999999999999993,-0.5,-1.2999999999999998
2018-07-01,New Mexico,5.1,5.4,5.6,5.8,5.9,6.0,6.1,6.1,6.2,6.3,6.3,6.4,6.6,2018-05-01,2,-0.3000000000000007,-0.7000000000000002,-1.5
2018-08-01,New Mexico,4.9,5.1,5.4,5.6,5.8,5.9,6.0,6.1,6.1,6.2,6.3,6.3,6.4,2018-06-01,2,-0.1999999999999993,-0.6999999999999993,-1.5
2018-09-01,New Mexico,4.7,4.9,5.1,5.4,5.6,5.8,5.9,6.0,6.1,6.1,6.2,6.3,6.3,2018-07-01,2,-0.20000000000000018,-0.7000000000000002,-1.5999999999999996
2018-10-01,New Mexico,4.6,4.7,4.9,5.1,5.4,5.6,5.8,5.9,6.0,6.1,6.1,6.2,6.3,2018-08-01,2,-0.10000000000000053,-0.5,-1.7000000000000002
2018-11-01,New Mexico,4.6,4.6,4.7,4.9,5.1,5.4,5.6,5.8,5.9,6.0,6.1,6.1,6.2,2018-09-01,2,0.0,-0.3000000000000007,-1.6000000000000005
2018-12-01,New Mexico,4.6,4.6,4.6,4.7,4.9,5.1,5.4,5.6,5.8,5.9,6.0,6.1,6.1,2018-10-01,2,0.0,-0.10000000000000053,-1.5
2019-01-01,New Mexico,4.6,4.6,4.6,4.6,4.7,4.9,5.1,5.4,5.6,5.8,5.9,6.0,6.1,2018-11-01,2,0.0,0.0,-1.5
2019-02-01,New Mexico,4.7,4.6,4.6,4.6,4.6,4.7,4.9,5.1,5.4,5.6,5.8,5.9,6.0,2018-12-01,2,0.10000000000000053,0.10000000000000053,-1.2999999999999998
2019-03-01,New Mexico,4.7,4.6,4.6,4.6,4.6,4.7,4.9,5.1,5.4,5.6,5.8,5.9,6.0,2018-12-01,3,0.10000000000000053,0.10000000000000053,-1.2999999999999998
2019-04-01,New Mexico,5.1,5.1,4.7,4.6,4.6,4.6,4.6,4.7,4.9,5.1,5.4,5.6,5.8,2019-02-01,2,0.0,0.5,-0.7000000000000002
2019-05-01,New Mexico,5.1,5.1,5.1,4.7,4.6,4.6,4.6,4.6,4.7,4.9,5.1,5.4,5.6,2019-03-01,2,0.0,0.39999999999999947,-0.5
2019-06-01,New Mexico,5.0,5.1,5.1,5.1,4.7,4.6,4.6,4.6,4.6,4.7,4.9,5.1,5.4,2019-04-01,2,-0.09999999999999964,-0.09999999999999964,-0.40000000000000036
2019-07-01,New Mexico,5.0,5.0,5.1,5.1,5.1,4.7,4.6,4.6,4.6,4.6,4.7,4.9,5.1,2019-05-01,2,0.0,-0.09999999999999964,-0.09999999999999964
2019-08-01,New Mexico,4.9,5.0,5.0,5.1,5.1,5.1,4.7,4.6,4.6,4.6,4.6,4.7,4.9,2019-06-01,2,-0.09999999999999964,-0.1999999999999993,0.0
2019-09-01,New Mexico,4.9,4.9,5.0,5.0,5.1,5.1,5.1,4.7,4.6,4.6,4.6,4.6,4.7,2019-07-01,2,0.0,-0.09999999999999964,0.20000000000000018
2019-10-01,New Mexico,4.9,4.9,4.9,5.0,5.0,5.1,5.1,5.1,4.7,4.6,4.6,4.6,4.6,2019-08-01,2,0.0,-0.09999999999999964,0.3000000000000007
2019-11-01,New Mexico,4.9,4.9,4.9,4.9,5.0,5.0,5.1,5.1,5.1,4.7,4.6,4.6,4.6,2019-09-01,2,0.0,0.0,0.3000000000000007
2019-12-01,New Mexico,4.8,4.9,4.9,4.9,4.9,5.0,5.0,5.1,5.1,5.1,4.7,4.6,4.6,2019-10-01,2,-0.10000000000000053,-0.10000000000000053,0.20000000000000018
2020-01-01,New Mexico,4.8,4.8,4.9,4.9,4.9,4.9,5.0,5.0,5.1,5.1,5.1,4.7,4.6,2019-11-01,2,0.0,-0.10000000000000053,0.20000000000000018
2020-02-01,New Mexico,4.7,4.8,4.8,4.9,4.9,4.9,4.9,5.0,5.0,5.1,5.1,5.1,4.7,2019-12-01,2,-0.09999999999999964,-0.20000000000000018,0.0
2020-03-01,New Mexico,4.7,4.8,4.8,4.9,4.9,4.9,4.9,5.0,5.0,5.1,5.1,5.1,4.7,2019-12-01,3,-0.09999999999999964,-0.20000000000000018,0.0
2020-04-01,New Mexico,4.8,4.8,4.7,4.8,4.8,4.9,4.9,4.9,4.9,5.0,5.0,5.1,5.1,2020-02-01,2,0.0,0.0,-0.2999999999999998
2020-05-01,New Mexico,5.9,4.8,4.8,4.7,4.8,4.8,4.9,4.9,4.9,4.9,5.0,5.0,5.1,2020-03-01,2,1.1000000000000005,1.2000000000000002,0.8000000000000007
2020-06-01,New Mexico,11.3,5.9,4.8,4.8,4.7,4.8,4.8,4.9,4.9,4.9,4.9,5.0,5.0,2020-04-01,2,5.4,6.500000000000001,6.300000000000001
2020-07-01,New Mexico,9.2,11.3,5.9,4.8,4.8,4.7,4.8,4.8,4.9,4.9,4.9,4.9,5.0,2020-05-01,2,-2.1000000000000014,4.3999999999999995,4.199999999999999
2020-08-01,New Mexico,8.3,9.2,11.3,5.9,4.8,4.8,4.7,4.8,4.8,4.9,4.9,4.9,4.9,2020-06-01,2,-0.8999999999999986,2.4000000000000004,3.4000000000000004
2020-09-01,New Mexico,12.7,8.3,9.2,11.3,5.9,4.8,4.8,4.7,4.8,4.8,4.9,4.9,4.9,2020-07-01,2,4.399999999999999,1.3999999999999986,7.799999999999999
2020-10-01,New Mexico,11.3,12.7,8.3,9.2,11.3,5.9,4.8,4.8,4.7,4.8,4.8,4.9,4.9,2020-08-01,2,-1.3999999999999986,2.1000000000000014,6.4
2020-11-01,New Mexico,9.4,11.3,12.7,8.3,9.2,11.3,5.9,4.8,4.8,4.7,4.8,4.8,4.9,2020-09-01,2,-1.9000000000000004,1.0999999999999996,4.5
2020-12-01,New Mexico,8.1,9.4,11.3,12.7,8.3,9.2,11.3,5.9,4.8,4.8,4.7,4.8,4.8,2020-10-01,2,-1.3000000000000007,-4.6,3.3
2021-01-01,New Mexico,7.5,8.1,9.4,11.3,12.7,8.3,9.2,11.3,5.9,4.8,4.8,4.7,4.8,2020-11-01,2,-0.5999999999999996,-3.8000000000000007,2.7
2021-02-01,New Mexico,8.2,7.5,8.1,9.4,11.3,12.7,8.3,9.2,11.3,5.9,4.8,4.8,4.7,2020-12-01,2,0.6999999999999993,-1.200000000000001,3.499999999999999
2021-03-01,New Mexico,8.2,7.5,8.1,9.4,11.3,12.7,8.3,9.2,11.3,5.9,4.8,4.8,4.7,2020-12-01,3,0.6999999999999993,-1.200000000000001,3.499999999999999
2021-04-01,New Mexico,8.3,8.7,8.2,7.5,8.1,9.4,11.3,12.7,8.3,9.2,11.3,5.9,4.8,2021-02-01,2,-0.3999999999999986,0.8000000000000007,3.500000000000001
2021-05-01,New Mexico,8.3,8.3,8.7,8.2,7.5,8.1,9.4,11.3,12.7,8.3,9.2,11.3,5.9,2021-03-01,2,0.0,0.10000000000000142,2.4000000000000004
2021-06-01,New Mexico,8.2,8.3,8.3,8.7,8.2,7.5,8.1,9.4,11.3,12.7,8.3,9.2,11.3,2021-04-01,2,-0.10000000000000142,-0.5,-3.1000000000000014
2021-07-01,New Mexico,8.0,8.2,8.3,8.3,8.7,8.2,7.5,8.1,9.4,11.3,12.7,8.3,9.2,2021-05-01,2,-0.1999999999999993,-0.3000000000000007,-1.1999999999999993
2021-08-01,New Mexico,7.9,8.0,8.2,8.3,8.3,8.7,8.2,7.5,8.1,9.4,11.3,12.7,8.3,2021-06-01,2,-0.09999999999999964,-0.40000000000000036,-0.40000000000000036
2021-09-01,New Mexico,7.6,7.9,8.0,8.2,8.3,8.3,8.7,8.2,7.5,8.1,9.4,11.3,12.7,2021-07-01,2,-0.3000000000000007,-0.5999999999999996,-5.1
2021-10-01,New Mexico,7.2,7.6,7.9,8.0,8.2,8.3,8.3,8.7,8.2,7.5,8.1,9.4,11.3,2021-08-01,2,-0.39999999999999947,-0.7999999999999998,-4.1000000000000005
2021-11-01,New Mexico,6.9,7.2,7.6,7.9,8.0,8.2,8.3,8.3,8.7,8.2,7.5,8.1,9.4,2021-09-01,2,-0.2999999999999998,-1.0,-2.5
2021-12-01,New Mexico,6.5,6.9,7.2,7.6,7.9,8.0,8.2,8.3,8.3,8.7,8.2,7.5,8.1,2021-10-01,2,-0.40000000000000036,-1.0999999999999996,-1.5999999999999996
2022-01-01,New Mexico,6.2,6.5,6.9,7.2,7.6,7.9,8.0,8.2,8.3,8.3,8.7,8.2,7.5,2021-11-01,2,-0.2999999999999998,-1.0,-1.2999999999999998
2022-02-01,New Mexico,5.8,6.2,6.5,6.9,7.2,7.6,7.9,8.0,8.2,8.3,8.3,8.7,8.2,2021-12-01,2,-0.40000000000000036,-1.1000000000000005,-2.3999999999999995
2022-03-01,New Mexico,5.8,6.2,6.5,6.9,7.2,7.6,7.9,8.0,8.2,8.3,8.3,8.7,8.2,2021-12-01,3,-0.40000000000000036,-1.1000000000000005,-2.3999999999999995
2022-04-01,New Mexico,5.6,5.9,5.8,6.2,6.5,6.9,7.2,7.6,7.9,8.0,8.2,8.3,8.3,2022-02-01,2,-0.3000000000000007,-0.6000000000000005,-2.700000000000001
2022-05-01,New Mexico,5.3,5.6,5.9,5.8,6.2,6.5,6.9,7.2,7.6,7.9,8.0,8.2,8.3,2022-03-01,2,-0.2999999999999998,-0.5,-3.000000000000001
2022-06-01,New Mexico,5.3,5.3,5.6,5.9,5.8,6.2,6.5,6.9,7.2,7.6,7.9,8.0,8.2,2022-04-01,2,0.0,-0.6000000000000005,-2.8999999999999995
2022-07-01,New Mexico,5.1,5.3,5.3,5.6,5.9,5.8,6.2,6.5,6.9,7.2,7.6,7.9,8.0,2022-05-01,2,-0.20000000000000018,-0.5,-2.9000000000000004
2022-08-01,New Mexico,4.9,5.1,5.3,5.3,5.6,5.9,5.8,6.2,6.5,6.9,7.2,7.6,7.9,2022-06-01,2,-0.1999999999999993,-0.39999999999999947,-3.0
2022-09-01,New Mexico,4.5,4.9,5.1,5.3,5.3,5.6,5.9,5.8,6.2,6.5,6.9,7.2,7.6,2022-07-01,2,-0.40000000000000036,-0.7999999999999998,-3.0999999999999996
2022-10-01,New Mexico,4.4,4.5,4.9,5.1,5.3,5.3,5.6,5.9,5.8,6.2,6.5,6.9,7.2,2022-08-01,2,-0.09999999999999964,-0.6999999999999993,-2.8
2022-11-01,New Mexico,4.2,4.4,4.5,4.9,5.1,5.3,5.3,5.6,5.9,5.8,6.2,6.5,6.9,2022-09-01,2,-0.20000000000000018,-0.7000000000000002,-2.7
2022-12-01,New Mexico,4.3,4.2,4.4,4.5,4.9,5.1,5.3,5.3,5.6,5.9,5.8,6.2,6.5,2022-10-01,2,0.09999999999999964,-0.20000000000000018,-2.2
2023-01-01,New Mexico,4.1,4.3,4.2,4.4,4.5,4.9,5.1,5.3,5.3,5.6,5.9,5.8,6.2,2022-11-01,2,-0.20000000000000018,-0.3000000000000007,-2.1000000000000005
2023-02-01,New Mexico,3.9,4.1,4.3,4.2,4.4,4.5,4.9,5.1,5.3,5.3,5.6,5.9,5.8,2022-12-01,2,-0.19999999999999973,-0.30000000000000027,-1.9
2023-03-01,New Mexico,3.9,4.1,4.3,4.2,4.4,4.5,4.9,5.1,5.3,5.3,5.6,5.9,5.8,2022-12-01,3,-0.19999999999999973,-0.30000000000000027,-1.9
2023-04-01,New Mexico,3.6,3.5,3.9,4.1,4.3,4.2,4.4,4.5,4.9,5.1,5.3,5.3,5.6,2023-02-01,2,0.10000000000000009,-0.49999999999999956,-1.9999999999999996
2023-05-01,New Mexico,3.5,3.6,3.5,3.9,4.1,4.3,4.2,4.4,4.5,4.9,5.1,5.3,5.3,2023-03-01,2,-0.10000000000000009,-0.3999999999999999,-1.7999999999999998
2023-06-01,New Mexico,3.5,3.5,3.6,3.5,3.9,4.1,4.3,4.2,4.4,4.5,4.9,5.1,5.3,2023-04-01,2,0.0,0.0,-1.7999999999999998
2023-07-01,New Mexico,3.5,3.5,3.5,3.6,3.5,3.9,4.1,4.3,4.2,4.4,4.5,4.9,5.1,2023-05-01,2,0.0,-0.10000000000000009,-1.5999999999999996
2023-08-01,New Mexico,3.5,3.5,3.5,3.5,3.6,3.5,3.9,4.1,4.3,4.2,4.4,4.5,4.9,2023-06-01,2,0.0,0.0,-1.4000000000000004
2023-09-01,New Mexico,3.6,3.5,3.5,3.5,3.5,3.6,3.5,3.9,4.1,4.3,4.2,4.4,4.5,2023-07-01,2,0.10000000000000009,0.10000000000000009,-0.8999999999999999
2023-10-01,New Mexico,3.7,3.6,3.5,3.5,3.5,3.5,3.6,3.5,3.9,4.1,4.3,4.2,4.4,2023-08-01,2,0.10000000000000009,0.20000000000000018,-0.7000000000000002
2023-11-01,New Mexico,3.7,3.7,3.6,3.5,3.5,3.5,3.5,3.6,3.5,3.9,4.1,4.3,4.2,2023-09-01,2,0.0,0.20000000000000018,-0.5
2023-12-01,New Mexico,3.8,3.7,3.7,3.6,3.5,3.5,3.5,3.5,3.6,3.5,3.9,4.1,4.3,2023-10-01,2,0.09999999999999964,0.19999999999999973,-0.5
2024-01-01,New Mexico,3.9,3.8,3.7,3.7,3.6,3.5,3.5,3.5,3.5,3.6,3.5,3.9,4.1,2023-11-01,2,0.10000000000000009,0.19999999999999973,-0.19999999999999973
2024-02-01,New Mexico,4.0,3.9,3.8,3.7,3.7,3.6,3.5,3.5,3.5,3.5,3.6,3.5,3.9,2023-12-01,2,0.10000000000000009,0.2999999999999998,0.10000000000000009
2024-03-01,New Mexico,4.0,3.9,3.8,3.7,3.7,3.6,3.5,3.5,3.5,3.5,3.6,3.5,3.9,2023-12-01,3,0.10000000000000009,0.2999999999999998,0.10000000000000009
2024-04-01,New Mexico,3.9,4.0,4.0,3.9,3.8,3.7,3.7,3.6,3.5,3.5,3.5,3.5,3.6,2024-02-01,2,-0.10000000000000009,0.0,0.2999999999999998
2024-05-01,New Mexico,3.8,3.9,4.0,4.0,3.9,3.8,3.7,3.7,3.6,3.5,3.5,3.5,3.5,2024-03-01,2,-0.10000000000000009,-0.20000000000000018,0.2999999999999998
2024-06-01,New Mexico,3.8,3.8,3.9,4.0,4.0,3.9,3.8,3.7,3.7,3.6,3.5,3.5,3.5,2024-04-01,2,0.0,-0.20000000000000018,0.2999999999999998
2024-07-01,New Mexico,3.8,3.8,3.8,3.9,4.0,4.0,3.9,3.8,3.7,3.7,3.6,3.5,3.5,2024-05-01,2,0.0,-0.10000000000000009,0.2999999999999998
2024-08-01,New Mexico,3.9,3.8,3.8,3.8,3.9,4.0,4.0,3.9,3.8,3.7,3.7,3.6,3.5,2024-06-01,2,0.10000000000000009,0.10000000000000009,0.3999999999999999
2024-09-01,New Mexico,4.0,3.9,3.8,3.8,3.8,3.9,4.0,4.0,3.9,3.8,3.7,3.7,3.6,2024-07-01,2,0.10000000000000009,0.20000000000000018,0.3999999999999999
2024-10-01,New Mexico,4.1,4.0,3.9,3.8,3.8,3.8,3.9,4.0,4.0,3.9,3.8,3.7,3.7,2024-08-01,2,0.09999999999999964,0.2999999999999998,0.39999999999999947
2024-11-01,New Mexico,4.2,4.1,4.0,3.9,3.8,3.8,3.8,3.9,4.0,4.0,3.9,3.8,3.7,2024-09-01,2,0.10000000000000053,0.30000000000000027,0.5
2024-12-01,New Mexico,4.3,4.2,4.1,4.0,3.9,3.8,3.8,3.8,3.9,4.0,4.0,3.9,3.8,2024-10-01,2,0.09999999999999964,0.2999999999999998,0.5
2025-01-01,New Mexico,4.4,4.3,4.2,4.1,4.0,3.9,3.8,3.8,3.8,3.9,4.0,4.0,3.9,2024-11-01,2,0.10000000000000053,0.3000000000000007,0.5000000000000004
2025-02-01,New Mexico,4.4,4.4,4.3,4.2,4.1,4.0,3.9,3.8,3.8,3.8,3.9,4.0,4.0,2024-12-01,2,0.0,0.20000000000000018,0.40000000000000036
2025-03-01,New Mexico,4.4,4.4,4.3,4.2,4.1,4.0,3.9,3.8,3.8,3.8,3.9,4.0,4.0,2024-12-01,3,0.0,0.20000000000000018,0.40000000000000036
2025-04-01,New Mexico,4.4,4.4,4.4,4.4,4.3,4.2,4.1,4.0,3.9,3.8,3.8,3.8,3.9,2025-02-01,2,0.0,0.0,0.5000000000000004
2025-05-01,New Mexico,4.3,4.4,4.4,4.4,4.4,4.3,4.2,4.1,4.0,3.9,3.8,3.8,3.8,2025-03-01,2,-0.10000000000000053,-0.10000000000000053,0.5
2025-06-01,New Mexico,4.3,4.3,4.4,4.4,4.4,4.4,4.3,4.2,4.1,4.0,3.9,3.8,3.8,2025-04-01,2,0.0,-0.10000000000000053,0.5
2025-07-01,New Mexico,4.2,4.3,4.3,4.4,4.4,4.4,4.4,4.3,4.2,4.1,4.0,3.9,3.8,2025-05-01,2,-0.09999999999999964,-0.20000000000000018,0.40000000000000036
2025-08-01,New Mexico,4.2,4.2,4.3,4.3,4.4,4.4,4.4,4.4,4.3,4.2,4.1,4.0,3.9,2025-06-01,2,0.0,-0.09999999999999964,0.30000000000000027
2025-09-01,New Mexico,4.2,4.2,4.2,4.3,4.3,4.4,4.4,4.4,4.4,4.3,4.2,4.1,4.0,2025-07-01,2,0.0,-0.09999999999999964,0.20000000000000018
2025-10-01,New Mexico,4.1,4.2,4.2,4.2,4.3,4.3,4.4,4.4,4.4,4.4,4.3,4.2,4.1,2025-08-01,2,-0.10000000000000053,-0.10000000000000053,0.0
2025-11-01,New Mexico,4.1,4.2,4.2,4.2,4.3,4.3,4.4,4.4,4.4,4.4,4.3,4.2,4.1,2025-08-01,3,-0.10000000000000053,-0.10000000000000053,0.0
2025-12-01,New Mexico,4.1,4.2,4.2,4.2,4.3,4.3,4.4,4.4,4.4,4.4,4.3,4.2,4.1,2025-08-01,4,-0.10000000000000053,-0.10000000000000053,0.0
2026-01-01,New Mexico,4.1,4.1,4.2,4.2,4.2,4.3,4.3,4.4,4.4,4.4,4.4,4.3,4.2,2025-09-01,4,0.0,-0.10000000000000053,-0.10000000000000053
2026-02-01,New Mexico,4.3,4.2,4.1,4.1,4.2,4.2,4.2,4.3,4.3,4.4,4.4,4.4,4.4,2025-12-01,2,0.09999999999999964,0.20000000000000018,-0.10000000000000053
2026-03-01,New Mexico,4.3,4.2,4.1,4.1,4.2,4.2,4.2,4.3,4.3,4.4,4.4,4.4,4.4,2025-12-01,3,0.09999999999999964,0.20000000000000018,-0.10000000000000053
